aX,aY,aZ,gX,gY,gZ,Angle1,Angle2,Angle3,Angle4,Angle5
0.363,0.683,-0.646,-44.189,6.958,-3.540,0.0,0.0,1.0,2.0,0.0
0.362,0.675,-0.647,-49.500,1.709,-0.977,0.0,0.0,1.0,1.0,0.0
0.286,0.699,-0.661,-50.415,2.991,-0.793,0.0,0.0,0.0,0.0,0.0
0.289,0.680,-0.620,-42.847,22.766,-4.272,0.0,0.0,0.0,1.0,0.0
0.422,0.640,-0.496,-38.940,32.288,-10.986,0.0,0.0,0.0,1.0,0.0
0.439,0.620,-0.472,-43.762,11.475,-17.395,0.0,0.0,0.0,0.0,0.0
0.334,0.576,-0.565,-55.054,-0.366,-11.902,0.0,0.0,0.0,0.0,0.0
0.273,0.561,-0.676,-61.829,7.690,-6.042,0.0,0.0,1.0,0.0,0.0
0.380,0.583,-0.700,-68.542,35.278,0.854,0.0,0.0,1.0,1.0,0.0
0.443,0.578,-0.703,-63.904,39.978,1.282,0.0,0.0,1.0,1.0,0.0
0.427,0.558,-0.744,-57.983,24.414,1.282,0.0,0.0,1.0,0.0,0.0
0.356,0.545,-0.764,-55.359,17.700,1.404,0.0,0.0,1.0,1.0,0.0
0.295,0.534,-0.784,-55.420,13.123,4.883,0.0,0.0,0.0,1.0,0.0
0.260,0.533,-0.804,-59.998,21.423,9.583,0.0,0.0,0.0,1.0,0.0
0.233,0.534,-0.834,-58.044,39.917,6.653,0.0,0.0,1.0,1.0,0.0
0.352,0.520,-0.784,-54.443,44.434,2.930,0.0,0.0,1.0,1.0,0.0
0.437,0.482,-0.753,-50.964,29.663,0.427,0.0,0.0,0.0,1.0,0.0
0.398,0.463,-0.782,-56.824,1.343,4.761,0.0,0.0,1.0,0.0,0.0
0.236,0.463,-0.881,-60.059,-0.671,7.507,0.0,0.0,1.0,1.0,0.0
0.192,0.468,-0.925,-58.289,8.728,6.653,0.0,0.0,1.0,0.0,0.0
0.267,0.457,-0.901,-51.514,27.161,1.648,0.0,0.0,1.0,0.0,0.0
0.301,0.439,-0.894,-46.875,26.733,-3.357,0.0,0.0,0.0,1.0,0.0
0.300,0.426,-0.898,-42.969,12.878,-5.920,0.0,0.0,1.0,0.0,0.0
0.299,0.408,-0.905,-42.725,9.521,-4.822,0.0,0.0,1.0,0.0,0.0
0.270,0.406,-0.918,-46.387,4.028,0.305,0.0,0.0,1.0,0.0,0.0
0.252,0.414,-0.915,-45.227,5.371,-0.366,0.0,0.0,0.0,0.0,0.0
0.246,0.397,-0.906,-40.161,12.085,-0.916,0.0,0.0,0.0,1.0,0.0
0.248,0.357,-0.926,-41.138,19.958,1.343,0.0,0.0,1.0,1.0,0.0
0.274,0.351,-0.955,-42.236,22.766,1.343,0.0,0.0,0.0,0.0,0.0
0.305,0.358,-0.949,-39.307,21.362,0.305,0.0,0.0,1.0,0.0,0.0
0.313,0.349,-0.935,-33.691,9.644,0.244,0.0,0.0,1.0,2.0,0.0
0.267,0.326,-0.932,-33.936,-1.892,-0.732,0.0,0.0,1.0,1.0,0.0

1.112,0.851,-0.590,-10.315,-79.529,-87.952,0.0,0.0,1.0,1.0,0.0
1.238,1.057,-0.914,-7.568,-75.684,-43.213,0.0,0.0,1.0,0.0,0.0
1.082,1.121,-1.042,10.986,-13.611,44.189,0.0,0.0,0.0,2.0,0.0
0.523,1.065,-1.032,64.270,87.891,113.464,0.0,0.0,1.0,1.0,0.0
0.154,0.770,-0.481,92.224,122.681,121.094,0.0,0.0,1.0,1.0,0.0
-0.117,0.503,0.175,117.737,97.229,83.801,0.0,0.0,0.0,1.0,0.0
-0.264,0.444,0.397,91.492,-23.193,7.202,0.0,0.0,1.0,0.0,0.0
-0.392,0.513,0.454,21.057,-133.606,-66.895,0.0,0.0,0.0,0.0,0.0
-0.228,0.808,0.214,-12.085,-154.053,-92.834,0.0,0.0,0.0,0.0,0.0
0.414,0.930,0.112,-31.067,-117.615,-114.136,0.0,0.0,0.0,1.0,0.0
1.177,0.809,0.060,-17.273,-54.749,-99.915,0.0,0.0,1.0,2.0,0.0
1.348,0.756,-0.026,-29.907,-30.579,-42.053,0.0,0.0,1.0,0.0,0.0
1.114,0.760,-0.341,-51.208,-9.460,34.180,0.0,0.0,1.0,1.0,0.0
0.668,0.854,-0.565,-49.683,14.587,59.448,0.0,0.0,0.0,2.0,0.0
0.465,0.911,-0.498,-27.100,58.838,78.247,0.0,0.0,0.0,1.0,0.0
0.415,0.904,-0.410,-6.042,43.762,64.392,0.0,0.0,0.0,0.0,0.0
0.284,0.879,-0.230,-2.075,-21.240,31.006,0.0,0.0,0.0,1.0,0.0
0.171,0.870,-0.103,-5.676,-56.030,12.695,0.0,0.0,1.0,0.0,0.0
0.168,0.876,-0.037,-19.775,-98.694,-17.090,0.0,0.0,1.0,0.0,0.0
0.167,0.874,-0.047,-33.813,-93.262,-26.672,0.0,0.0,1.0,1.0,0.0
0.177,0.809,-0.113,-42.603,-49.683,-21.851,0.0,0.0,1.0,0.0,0.0
0.297,0.732,-0.168,-48.950,-23.010,-16.968,0.0,0.0,1.0,0.0,0.0
0.461,0.734,-0.204,-63.721,13.672,-2.930,0.0,0.0,0.0,0.0,0.0
0.444,0.750,-0.263,-66.650,17.395,9.766,0.0,0.0,1.0,0.0,0.0
0.401,0.732,-0.284,-57.373,11.169,10.620,0.0,0.0,1.0,0.0,0.0
0.344,0.679,-0.322,-56.580,8.301,8.728,0.0,0.0,1.0,1.0,0.0
0.311,0.690,-0.394,-66.833,3.967,8.606,0.0,0.0,1.0,1.0,0.0
0.308,0.710,-0.437,-75.256,9.094,13.062,0.0,0.0,1.0,0.0,0.0
0.354,0.729,-0.495,-72.754,19.897,13.855,0.0,0.0,1.0,0.0,0.0
0.410,0.733,-0.507,-69.519,22.461,11.658,0.0,0.0,1.0,0.0,0.0
0.446,0.720,-0.478,-63.293,18.921,8.911,0.0,0.0,1.0,0.0,0.0
0.447,0.706,-0.474,-64.941,5.981,12.268,0.0,0.0,1.0,0.0,0.0
0.410,0.694,-0.517,-68.604,0.671,14.343,0.0,0.0,0.0,0.0,0.0
0.408,0.719,-0.550,-71.472,-0.305,13.611,0.0,0.0,1.0,1.0,0.0
0.418,0.726,-0.568,-64.575,4.700,5.981,0.0,0.0,1.0,1.0,0.0
0.425,0.724,-0.567,-57.312,9.644,-1.099,0.0,0.0,1.0,0.0,0.0
0.424,0.711,-0.583,-54.077,11.658,-1.282,0.0,0.0,0.0,0.0,0.0
0.424,0.681,-0.614,-54.810,16.968,0.488,0.0,0.0,1.0,0.0,0.0
0.404,0.676,-0.649,-60.303,13.062,4.272,0.0,0.0,1.0,1.0,0.0
0.395,0.672,-0.661,-57.312,10.376,5.676,0.0,0.0,1.0,1.0,0.0
0.382,0.673,-0.655,-50.903,13.062,-1.282,0.0,0.0,1.0,0.0,0.0
0.350,0.646,-0.652,-47.668,15.503,-5.249,0.0,0.0,1.0,1.0,0.0
0.334,0.618,-0.667,-48.035,20.447,-8.240,0.0,0.0,1.0,1.0,0.0
0.338,0.625,-0.683,-56.458,22.705,-4.028,0.0,0.0,1.0,0.0,0.0
0.384,0.638,-0.697,-56.091,20.142,0.916,0.0,0.0,1.0,0.0,0.0
0.443,0.607,-0.703,-54.260,14.343,1.038,0.0,0.0,1.0,0.0,0.0
0.379,0.605,-0.756,-51.880,-0.549,-1.160,0.0,0.0,1.0,1.0,0.0
0.343,0.603,-0.773,-45.898,-1.099,-2.380,0.0,0.0,0.0,0.0,0.0
0.338,0.589,-0.757,-44.861,5.493,0.000,0.0,0.0,1.0,0.0,0.0
0.324,0.578,-0.755,-46.753,7.996,2.625,0.0,0.0,0.0,1.0,0.0
0.333,0.573,-0.751,-47.546,16.724,4.822,0.0,0.0,1.0,1.0,0.0
0.364,0.556,-0.741,-43.884,18.494,3.113,0.0,0.0,1.0,2.0,0.0
0.372,0.530,-0.745,-43.274,8.789,0.488,0.0,0.0,0.0,0.0,0.0
0.328,0.517,-0.770,-43.274,4.150,-0.916,0.0,0.0,1.0,0.0,0.0
0.295,0.500,-0.799,-44.373,5.371,-0.916,0.0,0.0,0.0,0.0,0.0
0.316,0.495,-0.794,-45.410,14.771,1.282,0.0,0.0,1.0,1.0,0.0
0.372,0.480,-0.772,-45.471,11.902,3.418,0.0,0.0,1.0,0.0,0.0
0.364,0.465,-0.791,-45.166,8.362,2.747,0.0,0.0,1.0,0.0,0.0
0.298,0.461,-0.833,-44.739,-2.258,-0.366,0.0,0.0,2.0,0.0,0.0
0.251,0.465,-0.860,-42.664,-3.235,-1.587,0.0,0.0,1.0,2.0,0.0
0.236,0.463,-0.879,-37.354,14.709,-1.709,0.0,0.0,1.0,0.0,0.0
0.343,0.457,-0.833,-36.865,21.667,-1.526,0.0,0.0,0.0,1.0,0.0
0.423,0.453,-0.792,-39.429,17.883,0.671,0.0,0.0,1.0,0.0,0.0
0.400,0.451,-0.795,-40.649,-1.160,2.563,0.0,0.0,1.0,0.0,0.0
0.279,0.427,-0.836,-39.917,-4.089,1.343,0.0,0.0,0.0,1.0,0.0
0.196,0.407,-0.872,-40.649,4.333,0.854,0.0,0.0,1.0,0.0,0.0
0.245,0.389,-0.874,-41.504,28.442,0.916,0.0,0.0,1.0,0.0,0.0
0.282,0.375,-0.883,-41.504,38.208,0.610,0.0,0.0,1.0,1.0,0.0
0.342,0.359,-0.902,-40.222,25.574,-0.732,0.0,0.0,0.0,0.0,0.0
0.296,0.365,-0.954,-39.124,16.968,-1.831,0.0,0.0,1.0,0.0,0.0

1.086,0.808,-0.365,-7.874,14.343,-8.545,0.0,0.0,0.0,1.0,0.0
1.334,0.839,-0.423,-9.033,73.792,43.945,0.0,0.0,0.0,0.0,0.0
1.221,0.870,-0.476,-8.362,92.529,106.567,0.0,0.0,1.0,0.0,0.0
0.616,0.903,-0.509,13.245,93.323,139.832,0.0,0.0,1.0,0.0,0.0
-0.018,0.876,-0.324,29.053,88.013,134.888,0.0,0.0,1.0,0.0,0.0
-0.327,0.780,0.011,52.429,63.354,88.562,0.0,0.0,1.0,0.0,0.0
-0.318,0.738,0.184,44.189,11.963,13.184,0.0,0.0,1.0,0.0,0.0
-0.128,0.766,0.353,26.611,-25.696,-23.743,0.0,0.0,1.0,0.0,0.0
0.085,0.872,0.254,-9.949,-88.440,-68.665,0.0,0.0,1.0,1.0,0.0
0.238,0.862,0.186,-18.921,-75.989,-82.520,0.0,0.0,1.0,0.0,0.0
0.707,0.787,0.072,-22.583,-22.583,-76.294,0.0,0.0,1.0,0.0,0.0
1.118,0.762,-0.112,-30.334,-2.991,-59.875,0.0,0.0,1.0,0.0,0.0
1.060,0.833,-0.262,-47.119,10.437,-4.700,0.0,0.0,1.0,0.0,0.0
0.678,0.846,-0.305,-42.542,13.977,41.565,0.0,0.0,1.0,1.0,0.0
0.503,0.835,-0.263,-25.879,22.095,49.866,0.0,0.0,0.0,0.0,0.0
0.265,0.797,-0.109,-20.447,21.118,43.884,0.0,0.0,1.0,1.0,0.0
0.137,0.750,0.028,-19.348,6.958,21.545,0.0,0.0,0.0,0.0,0.0
0.115,0.721,0.063,-31.128,-8.301,-4.517,0.0,0.0,1.0,0.0,0.0
0.180,0.698,0.042,-42.114,-11.658,-13.184,0.0,0.0,0.0,1.0,0.0
0.303,0.712,-0.059,-64.209,-4.028,-18.250,0.0,0.0,1.0,0.0,0.0
0.408,0.705,-0.196,-78.918,21.240,-13.184,0.0,0.0,1.0,0.0,0.0
0.456,0.701,-0.249,-89.172,49.255,-1.953,0.0,0.0,0.0,0.0,0.0
0.539,0.714,-0.338,-91.370,55.176,3.784,0.0,0.0,1.0,1.0,0.0
0.491,0.735,-0.459,-86.731,45.471,8.789,0.0,0.0,1.0,1.0,0.0
0.438,0.752,-0.516,-74.829,31.616,1.770,0.0,0.0,0.0,0.0,0.0
0.400,0.781,-0.569,-64.697,27.344,-1.953,0.0,0.0,1.0,1.0,0.0
0.436,0.775,-0.559,-62.073,24.658,0.122,0.0,0.0,0.0,0.0,0.0
0.462,0.771,-0.528,-62.561,12.512,4.089,0.0,0.0,1.0,1.0,0.0
0.447,0.775,-0.530,-63.416,-4.395,1.587,0.0,0.0,1.0,0.0,0.0
0.363,0.775,-0.573,-62.073,-7.996,-0.916,0.0,0.0,0.0,0.0,0.0
0.339,0.764,-0.601,-55.359,3.235,-5.920,0.0,0.0,1.0,0.0,0.0
0.378,0.767,-0.597,-49.866,24.475,-10.071,0.0,0.0,1.0,0.0,0.0
0.494,0.744,-0.555,-45.654,23.499,-6.836,0.0,0.0,1.0,0.0,0.0
0.521,0.714,-0.540,-46.082,15.137,-4.883,0.0,0.0,1.0,1.0,0.0
0.430,0.707,-0.581,-50.537,-0.183,-3.906,0.0,0.0,1.0,1.0,0.0
0.393,0.708,-0.604,-50.354,4.517,-6.714,0.0,0.0,1.0,1.0,0.0
0.379,0.700,-0.640,-47.180,12.207,-9.277,0.0,0.0,0.0,1.0,0.0
0.443,0.664,-0.625,-40.771,25.269,-11.902,0.0,0.0,0.0,0.0,0.0
0.477,0.644,-0.611,-43.091,24.719,-5.920,0.0,0.0,1.0,0.0,0.0
0.506,0.636,-0.597,-48.706,10.498,0.305,0.0,0.0,1.0,0.0,0.0
0.444,0.640,-0.624,-48.767,3.235,0.549,0.0,0.0,0.0,0.0,0.0
0.366,0.625,-0.665,-42.419,0.793,-5.005,0.0,0.0,1.0,0.0,0.0
0.349,0.612,-0.684,-37.781,14.038,-10.986,0.0,0.0,0.0,1.0,0.0
0.391,0.614,-0.699,-37.842,22.583,-10.071,0.0,0.0,1.0,0.0,0.0
0.468,0.600,-0.686,-39.001,32.410,-2.808,0.0,0.0,1.0,0.0,0.0
0.485,0.598,-0.682,-41.931,24.414,3.052,0.0,0.0,1.0,0.0,0.0
0.465,0.594,-0.685,-39.307,6.592,2.014,0.0,0.0,1.0,1.0,0.0
0.380,0.586,-0.710,-37.170,-0.244,-0.854,0.0,0.0,1.0,1.0,0.0
0.300,0.576,-0.745,-35.156,1.099,-3.662,0.0,0.0,1.0,2.0,0.0
0.302,0.568,-0.753,-37.659,21.179,2.075,0.0,0.0,0.0,1.0,0.0
0.370,0.558,-0.750,-39.856,31.494,6.226,0.0,0.0,1.0,0.0,0.0
0.426,0.568,-0.732,-39.673,40.466,8.179,0.0,0.0,0.0,0.0,0.0
0.440,0.567,-0.717,-31.433,30.151,2.258,0.0,0.0,1.0,0.0,0.0
0.427,0.537,-0.692,-28.809,19.653,-0.183,0.0,0.0,1.0,0.0,0.0
0.344,0.520,-0.718,-32.837,0.977,1.282,0.0,0.0,0.0,0.0,0.0
0.296,0.520,-0.756,-40.283,3.357,4.700,0.0,0.0,1.0,0.0,0.0
0.265,0.530,-0.823,-41.443,13.733,5.310,0.0,0.0,0.0,1.0,0.0
0.351,0.531,-0.822,-38.269,36.438,4.700,0.0,1.0,0.0,0.0,0.0
0.414,0.524,-0.796,-32.410,37.598,4.272,0.0,0.0,0.0,1.0,0.0
0.468,0.506,-0.753,-30.579,12.878,3.967,0.0,0.0,0.0,0.0,0.0
0.387,0.489,-0.763,-31.616,-0.916,4.150,0.0,0.0,0.0,1.0,0.0
0.240,0.488,-0.816,-35.583,-10.315,3.540,0.0,0.0,1.0,0.0,0.0
0.222,0.490,-0.821,-36.987,11.230,3.357,0.0,0.0,1.0,0.0,0.0
0.323,0.474,-0.784,-37.720,29.297,5.554,0.0,0.0,0.0,1.0,0.0
0.437,0.463,-0.739,-37.048,27.283,5.554,0.0,0.0,1.0,1.0,0.0
0.424,0.447,-0.725,-32.959,5.615,1.648,2.0,0.0,1.0,0.0,0.0
0.283,0.428,-0.752,-33.875,-14.160,-0.244,0.0,0.0,1.0,0.0,0.0
0.221,0.431,-0.761,-39.917,-5.249,-0.549,0.0,0.0,1.0,0.0,0.0
0.218,0.414,-0.748,-45.898,17.761,-1.526,0.0,0.0,0.0,1.0,0.0
0.282,0.386,-0.759,-50.293,24.597,-0.305,0.0,0.0,1.0,1.0,0.0

1.484,0.870,-0.462,11.353,-76.965,-52.490,0.0,0.0,1.0,1.0,0.0
1.100,0.987,-0.707,0.244,-12.085,33.752,0.0,0.0,1.0,0.0,0.0
0.806,0.978,-0.734,26.245,90.454,106.934,0.0,0.0,0.0,1.0,0.0
0.330,0.810,-0.454,46.204,131.409,122.375,0.0,0.0,1.0,0.0,0.0
-0.118,0.641,0.029,70.801,133.606,112.122,0.0,0.0,1.0,0.0,0.0
-0.381,0.587,0.217,62.866,34.973,53.772,0.0,0.0,1.0,0.0,0.0
-0.616,0.564,0.392,29.053,-71.777,-44.495,0.0,0.0,1.0,0.0,0.0
-0.237,0.708,0.345,6.348,-104.736,-88.501,0.0,0.0,1.0,0.0,0.0
0.536,0.813,0.190,-25.391,-115.051,-127.380,0.0,0.0,1.0,0.0,0.0
0.921,0.813,0.100,-40.894,-79.590,-105.591,0.0,0.0,0.0,0.0,0.0
1.327,0.817,-0.200,-51.453,-55.969,-74.585,0.0,0.0,1.0,0.0,0.0
1.177,0.884,-0.519,-65.735,4.761,11.108,0.0,0.0,0.0,1.0,0.0
0.985,0.892,-0.600,-46.631,71.838,75.928,0.0,0.0,1.0,1.0,0.0
0.615,0.824,-0.492,-16.968,98.022,89.600,0.0,0.0,1.0,0.0,0.0
0.357,0.752,-0.207,-9.033,81.665,80.872,0.0,0.0,1.0,1.0,0.0
0.123,0.761,-0.030,-8.118,10.315,42.969,0.0,0.0,0.0,0.0,0.0
0.065,0.791,0.033,-19.531,-59.998,-3.052,0.0,0.0,1.0,2.0,0.0
0.105,0.813,0.083,-29.419,-82.397,-19.958,0.0,0.0,1.0,1.0,0.0
0.197,0.790,-0.024,-53.955,-89.416,-35.583,0.0,0.0,1.0,1.0,0.0
0.330,0.749,-0.157,-75.439,-46.387,-28.259,0.0,0.0,0.0,3.0,0.0
0.406,0.740,-0.199,-89.783,8.972,-7.874,0.0,0.0,2.0,0.0,0.0
0.497,0.735,-0.245,-92.163,28.748,2.991,0.0,0.0,1.0,0.0,0.0
0.482,0.705,-0.285,-85.632,44.312,14.038,0.0,0.0,1.0,0.0,0.0
0.442,0.684,-0.313,-73.853,33.081,7.263,0.0,0.0,0.0,1.0,0.0
0.344,0.674,-0.410,-72.632,13.855,-0.122,0.0,0.0,1.0,1.0,0.0
0.298,0.701,-0.549,-77.698,7.141,2.075,0.0,0.0,1.0,0.0,0.0
0.300,0.757,-0.670,-90.393,7.812,9.827,0.0,0.0,1.0,0.0,0.0
0.333,0.775,-0.702,-88.074,23.865,11.230,0.0,0.0,1.0,0.0,0.0
0.444,0.774,-0.706,-71.411,30.273,7.446,0.0,0.0,1.0,0.0,0.0
0.484,0.753,-0.676,-59.570,24.841,4.089,0.0,0.0,1.0,1.0,0.0
0.374,0.704,-0.706,-46.021,9.705,0.305,0.0,0.0,1.0,1.0,0.0
0.332,0.704,-0.719,-50.659,6.653,1.892,0.0,0.0,0.0,1.0,0.0
0.329,0.742,-0.717,-49.072,14.343,0.549,0.0,0.0,1.0,1.0,0.0
0.406,0.753,-0.676,-45.288,20.325,-1.831,0.0,0.0,1.0,1.0,0.0
0.506,0.735,-0.611,-38.452,23.376,-6.470,0.0,0.0,1.0,1.0,0.0
0.531,0.717,-0.585,-33.569,7.019,-7.202,0.0,0.0,1.0,0.0,0.0
0.488,0.670,-0.596,-33.813,-3.723,-5.798,0.0,0.0,1.0,0.0,0.0
0.396,0.666,-0.635,-38.879,-14.771,-0.305,0.0,0.0,1.0,1.0,0.0
0.364,0.667,-0.643,-40.527,-3.357,2.136,0.0,0.0,1.0,1.0,0.0
0.342,0.652,-0.630,-39.063,13.855,0.488,0.0,0.0,0.0,1.0,0.0
0.383,0.621,-0.610,-39.124,18.066,-0.732,0.0,0.0,1.0,1.0,0.0
0.402,0.607,-0.631,-39.978,14.099,-4.150,0.0,0.0,1.0,0.0,0.0
0.402,0.596,-0.660,-40.039,4.883,-4.272,0.0,0.0,0.0,0.0,0.0
0.396,0.585,-0.722,-44.495,0.061,0.366,0.0,0.0,0.0,0.0,0.0
0.344,0.623,-0.764,-44.678,1.709,1.953,0.0,0.0,1.0,0.0,0.0
0.329,0.617,-0.746,-36.926,15.137,0.488,0.0,0.0,0.0,1.0,0.0
0.378,0.593,-0.689,-31.494,26.367,-2.869,0.0,0.0,0.0,0.0,0.0
0.394,0.578,-0.678,-34.973,20.386,0.671,0.0,0.0,1.0,1.0,0.0
0.366,0.568,-0.698,-41.016,9.705,1.282,0.0,0.0,0.0,0.0,0.0
0.276,0.589,-0.743,-41.016,10.681,-0.305,0.0,0.0,0.0,0.0,0.0
0.306,0.566,-0.728,-35.706,26.489,-2.686,0.0,0.0,1.0,1.0,0.0
0.350,0.555,-0.694,-33.813,35.889,-5.188,0.0,0.0,1.0,0.0,0.0
0.427,0.534,-0.645,-38.208,24.841,-2.686,0.0,0.0,1.0,0.0,0.0
0.399,0.503,-0.672,-43.884,15.076,1.404,0.0,0.0,0.0,1.0,0.0
0.312,0.501,-0.754,-53.528,4.272,8.057,0.0,0.0,1.0,0.0,0.0
0.272,0.503,-0.787,-52.429,16.541,6.775,0.0,0.0,0.0,2.0,0.0
0.265,0.484,-0.790,-46.448,38.147,2.258,0.0,0.0,1.0,0.0,0.0
0.337,0.448,-0.760,-45.837,42.297,1.221,0.0,0.0,0.0,1.0,0.0
0.354,0.441,-0.765,-49.072,30.884,0.793,0.0,0.0,0.0,1.0,0.0
0.335,0.434,-0.785,-53.467,11.414,3.723,0.0,0.0,0.0,1.0,0.0
0.281,0.430,-0.819,-57.007,3.052,5.310,0.0,0.0,1.0,0.0,0.0
0.201,0.449,-0.855,-56.458,5.798,3.662,0.0,0.0,1.0,1.0,0.0
0.178,0.421,-0.867,-50.659,26.001,-1.709,0.0,0.0,1.0,0.0,0.0
0.216,0.394,-0.852,-48.950,46.387,-2.686,0.0,0.0,1.0,0.0,0.0
0.320,0.350,-0.821,-58.044,39.246,4.333,0.0,0.0,1.0,0.0,0.0
0.298,0.335,-0.885,-63.293,28.076,7.996,0.0,0.0,1.0,1.0,0.0
0.233,0.351,-0.990,-66.711,10.254,9.827,0.0,0.0,1.0,1.0,0.0
0.212,0.363,-1.028,-57.861,7.568,3.906,0.0,0.0,1.0,0.0,0.0
0.223,0.358,-1.051,-44.128,10.498,-4.333,0.0,0.0,1.0,2.0,0.0
0.284,0.331,-1.024,-39.795,8.301,-7.080,0.0,0.0,1.0,1.0,0.0

1.632,0.826,-0.613,-0.732,20.752,-20.752,0.0,0.0,1.0,1.0,0.0
1.451,0.984,-0.808,-1.282,37.903,54.932,0.0,0.0,1.0,1.0,0.0
1.123,1.003,-0.832,36.255,69.397,125.977,0.0,0.0,0.0,0.0,0.0
0.409,0.851,-0.575,87.646,92.773,140.259,0.0,0.0,1.0,1.0,0.0
-0.215,0.634,-0.034,103.455,84.412,125.061,0.0,0.0,1.0,0.0,0.0
-0.543,0.446,0.534,96.069,15.747,66.162,0.0,0.0,1.0,0.0,0.0
-0.594,0.514,0.731,39.185,-92.285,-23.865,0.0,0.0,1.0,0.0,0.0
-0.472,0.650,0.702,-21.790,-141.724,-99.243,0.0,0.0,0.0,0.0,0.0
0.134,0.795,0.545,-38.635,-131.165,-114.563,0.0,0.0,0.0,2.0,0.0
0.862,0.737,0.224,-58.716,-77.209,-113.770,0.0,0.0,0.0,1.0,0.0
1.276,0.802,-0.292,-84.717,-17.822,-72.876,0.0,0.0,1.0,1.0,0.0
1.309,0.873,-0.524,-95.154,28.503,4.944,0.0,0.0,1.0,0.0,0.0
1.130,0.970,-0.766,-82.886,45.654,39.185,0.0,0.0,1.0,0.0,0.0
0.786,0.915,-0.669,-30.884,59.631,68.542,0.0,0.0,1.0,1.0,0.0
0.612,0.868,-0.535,11.353,33.752,58.716,0.0,0.0,1.0,1.0,0.0
0.261,0.807,-0.279,19.775,-12.634,34.729,0.0,0.0,1.0,0.0,0.0
0.045,0.796,-0.101,14.954,-31.555,21.057,0.0,0.0,1.0,1.0,0.0
0.035,0.809,-0.017,-5.615,-49.988,-5.554,0.0,0.0,1.0,0.0,0.0
0.172,0.834,-0.022,-24.780,-38.574,-24.414,0.0,0.0,1.0,0.0,0.0
0.268,0.828,-0.041,-31.921,-9.583,-29.785,0.0,0.0,1.0,1.0,0.0
0.462,0.770,-0.099,-38.879,16.968,-24.109,0.0,0.0,1.0,0.0,0.0
0.567,0.767,-0.166,-42.114,24.475,-18.677,2.0,0.0,1.0,0.0,0.0
0.550,0.777,-0.235,-42.297,29.297,-5.859,0.0,0.0,1.0,0.0,0.0
0.529,0.773,-0.250,-39.551,29.419,5.005,0.0,0.0,1.0,0.0,0.0
0.478,0.767,-0.252,-40.344,27.466,9.216,0.0,0.0,0.0,1.0,0.0
0.410,0.759,-0.271,-41.687,26.855,9.705,0.0,0.0,1.0,0.0,0.0
0.382,0.761,-0.296,-45.715,29.968,9.094,0.0,0.0,1.0,1.0,0.0
0.388,0.765,-0.302,-51.453,35.217,7.751,0.0,0.0,1.0,1.0,0.0
0.412,0.751,-0.314,-55.969,37.292,8.606,0.0,0.0,1.0,0.0,0.0
0.404,0.731,-0.357,-58.838,37.476,9.277,0.0,0.0,1.0,0.0,0.0
0.428,0.736,-0.377,-64.270,36.926,10.498,0.0,0.0,0.0,0.0,0.0
0.446,0.739,-0.390,-66.162,27.954,7.751,0.0,0.0,1.0,0.0,0.0
0.446,0.750,-0.429,-63.660,12.939,-0.549,0.0,0.0,1.0,0.0,0.0
0.405,0.749,-0.482,-61.890,7.629,-4.089,0.0,0.0,1.0,0.0,0.0
0.403,0.734,-0.516,-61.890,5.493,-5.554,0.0,0.0,1.0,0.0,0.0
0.421,0.725,-0.517,-66.284,6.531,-0.061,0.0,0.0,1.0,0.0,0.0
0.457,0.707,-0.507,-69.214,0.854,4.395,0.0,0.0,1.0,0.0,0.0
0.399,0.714,-0.552,-66.406,-1.709,2.258,0.0,0.0,2.0,0.0,0.0
0.312,0.690,-0.622,-54.565,7.935,-8.118,0.0,0.0,1.0,0.0,0.0
0.363,0.656,-0.609,-49.500,33.203,-14.709,0.0,0.0,1.0,0.0,0.0
0.431,0.633,-0.586,-54.749,39.551,-4.639,0.0,0.0,0.0,0.0,0.0
0.496,0.605,-0.581,-68.604,23.987,6.958,0.0,0.0,1.0,0.0,0.0
0.428,0.636,-0.642,-70.740,16.479,8.240,0.0,0.0,1.0,1.0,0.0
0.356,0.651,-0.695,-61.096,13.672,0.854,0.0,0.0,1.0,1.0,0.0
0.348,0.644,-0.699,-47.668,23.132,-7.385,0.0,0.0,0.0,1.0,0.0
0.385,0.595,-0.689,-45.898,27.161,-6.348,0.0,0.0,1.0,0.0,0.0
0.416,0.567,-0.709,-56.274,28.198,3.784,0.0,0.0,0.0,1.0,0.0
0.395,0.581,-0.746,-67.261,26.917,11.780,0.0,0.0,1.0,0.0,0.0
0.349,0.612,-0.810,-58.472,33.020,7.446,0.0,0.0,1.0,0.0,0.0
0.329,0.591,-0.829,-50.049,37.415,2.686,0.0,0.0,1.0,0.0,0.0
0.372,0.548,-0.816,-39.612,41.138,-0.671,0.0,0.0,1.0,0.0,0.0
0.389,0.540,-0.818,-41.504,29.419,3.357,0.0,0.0,1.0,1.0,0.0
0.373,0.537,-0.839,-45.532,15.686,6.714,0.0,0.0,1.0,0.0,0.0
0.330,0.568,-0.852,-45.166,11.658,6.592,0.0,0.0,1.0,1.0,0.0
0.306,0.564,-0.846,-36.072,10.864,3.174,0.0,0.0,1.0,0.0,0.0
0.309,0.533,-0.805,-27.222,12.878,-3.601,0.0,0.0,1.0,0.0,0.0
0.317,0.516,-0.787,-28.442,9.094,-5.432,0.0,0.0,0.0,0.0,0.0
