aX,aY,aZ,gX,gY,gZ,Angle1,Angle2,Angle3,Angle4,Angle5
0.917,0.102,1.090,-1.892,-21.851,16.235,0.0,1.0,2.0,3.0,0.0
0.790,0.272,1.002,-26.001,15.747,33.508,0.0,0.0,2.0,4.0,0.0
0.655,0.333,0.875,-29.846,46.814,38.269,0.0,0.0,2.0,4.0,0.0
0.607,0.333,0.815,-31.799,62.195,35.706,0.0,0.0,2.0,4.0,0.0
0.559,0.326,0.705,-35.278,62.317,34.424,0.0,0.0,1.0,4.0,0.0
0.547,0.349,0.596,-42.603,48.340,31.616,0.0,0.0,2.0,3.0,0.0
0.539,0.375,0.540,-39.001,21.484,23.926,0.0,0.0,2.0,4.0,0.0
0.516,0.435,0.436,-30.090,6.165,17.700,0.0,0.0,1.0,4.0,0.0
0.511,0.468,0.409,2.747,-24.780,-1.587,0.0,0.0,2.0,3.0,0.0
0.470,0.417,0.449,44.495,-52.612,-28.503,0.0,0.0,1.0,3.0,0.0
0.445,0.358,0.481,73.425,-65.125,-47.485,0.0,0.0,2.0,4.0,0.0
0.476,0.232,0.601,79.224,-59.937,-50.476,0.0,0.0,1.0,3.0,0.0
0.601,0.139,0.769,75.684,-54.382,-48.279,0.0,0.0,2.0,4.0,0.0
0.673,0.109,0.859,62.012,-43.579,-40.894,0.0,0.0,2.0,5.0,0.0
0.766,0.077,1.004,40.894,-33.203,-25.635,0.0,0.0,2.0,4.0,0.0
0.725,0.053,1.066,26.062,-22.949,-12.939,0.0,0.0,2.0,4.0,0.0
0.601,0.101,1.036,-9.521,16.235,14.221,0.0,0.0,2.0,3.0,0.0
