aX,aY,aZ,gX,gY,gZ,Angle1,Angle2,Angle3,Angle4,Angle5
795,-5,-238,-42.175,-8.911,24.475,6.0,17.0,16.0,27.0,9.0
818,7,-274,-47.180,-6.165,15.198,6.0,18.0,14.0,29.0,10.0
855,8,-285,-45.288,-2.869,8.606,6.0,17.0,15.0,29.0,10.0
914,-12,-293,-45.410,-2.686,10.254,6.0,17.0,14.0,28.0,9.0
924,-8,-277,-50.720,-1.953,17.395,6.0,16.0,15.0,28.0,10.0
901,17,-273,-57.312,427,22.583,6.0,17.0,14.0,29.0,8.0
891,31,-283,-58.899,4.089,22.888,6.0,17.0,16.0,28.0,9.0
889,45,-317,-57.129,5.432,21.118,6.0,17.0,15.0,31.0,8.0
898,36,-347,-51.331,6.348,16.907,6.0,17.0,15.0,27.0,9.0
909,21,-372,-47.974,6.348,14.038,5.0,16.0,15.0,27.0,10.0
911,21,-380,-49.194,7.080,14.954,6.0,18.0,15.0,26.0,10.0
910,34,-387,-49.255,7.507,15.198,5.0,18.0,15.0,28.0,9.0
932,28,-381,-45.593,6.897,11.841,6.0,17.0,16.0,29.0,9.0
935,23,-375,-40.649,3.967,8.545,5.0,17.0,15.0,28.0,9.0
907,4,-384,-37.842,7.690,8.484,6.0,16.0,15.0,31.0,8.0
903,4,-393,-37.415,12.390,9.827,6.0,17.0,16.0,29.0,8.0
900,15,-413,-35.400,21.545,12.390,6.0,18.0,16.0,29.0,8.0
917,17,-420,-29.663,24.963,8.972,6.0,17.0,15.0,30.0,8.0
929,10,-414,-25.391,19.226,4.456,6.0,17.0,15.0,29.0,10.0
950,-2,-392,-25.452,13.367,3.296,5.0,17.0,15.0,28.0,9.0
918,7,-399,-29.663,-671,5.676,5.0,18.0,16.0,29.0,8.0
875,16,-418,-31.799,-5.737,7.019,6.0,17.0,15.0,29.0,9.0
839,45,-440,-29.663,-2.258,5.615,6.0,18.0,15.0,28.0,10.0
856,43,-428,-21.973,7.446,2.502,6.0,17.0,15.0,27.0,8.0
899,14,-398,-17.456,12.634,1.404,6.0,18.0,15.0,28.0,8.0
924,-1,-384,-19.043,7.080,-244,6.0,18.0,15.0,29.0,9.0
938,-4,-385,-21.240,1.282,-488,7.0,17.0,14.0,27.0,10.0
895,0,-422,-23.499,-7.263,-61,6.0,17.0,15.0,29.0,8.0
870,11,-441,-21.545,-3.601,-549,6.0,18.0,16.0,28.0,10.0
873,16,-441,-17.029,7.996,854,5.0,17.0,15.0,29.0,8.0
917,1,-413,-14.526,12.207,1.343,5.0,17.0,15.0,28.0,8.0
946,-11,-391,-13.550,10.925,1.709,6.0,17.0,15.0,26.0,9.0
931,-11,-396,-15.747,2.808,2.075,5.0,17.0,14.0,30.0,10.0
910,-12,-406,-17.639,-549,3.357,6.0,18.0,16.0,29.0,10.0
878,1,-422,-16.174,5.798,3.296,6.0,18.0,15.0,28.0,9.0
878,15,-418,-13.916,9.827,2.686,6.0,17.0,16.0,27.0,9.0
890,10,-405,-8.606,16.052,671,6.0,18.0,15.0,27.0,9.0
905,-2,-391,-7.141,18.860,1.404,6.0,17.0,14.0,29.0,8.0
936,-20,-369,-11.658,15.320,3.906,5.0,18.0,15.0,28.0,10.0
931,-25,-381,-14.587,12.268,5.432,6.0,18.0,14.0,27.0,8.0
925,-18,-390,-17.822,8.789,6.836,6.0,19.0,15.0,27.0,10.0
927,-17,-391,-18.311,7.202,6.287,6.0,18.0,15.0,28.0,9.0
927,-19,-404,-18.494,5.615,6.287,6.0,17.0,15.0,29.0,9.0
917,-24,-425,-18.738,5.615,7.202,6.0,17.0,15.0,28.0,9.0
902,-25,-444,-20.142,9.583,10.803,6.0,18.0,15.0,27.0,8.0
913,-23,-438,-20.630,15.625,12.451,6.0,17.0,15.0,29.0,10.0
953,-19,-412,-20.325,13.489,12.268,6.0,17.0,15.0,29.0,9.0
958,-26,-407,-20.874,9.583,13.000,5.0,16.0,15.0,29.0,10.0
917,-28,-420,-23.987,2.991,16.418,6.0,17.0,14.0,28.0,9.0
894,-22,-435,-26.489,3.113,17.578,5.0,17.0,15.0,30.0,9.0
898,-15,-438,-26.794,5.371,16.296,6.0,17.0,15.0,27.0,10.0
902,0,-436,-25.696,5.737,16.052,6.0,18.0,16.0,28.0,10.0
900,-5,-424,-21.912,4.822,15.320,6.0,17.0,16.0,28.0,9.0
903,-8,-408,-21.179,2.014,15.137,6.0,18.0,15.0,29.0,8.0
904,-10,-382,-22.278,-244,15.625,5.0,18.0,16.0,29.0,9.0
881,-10,-381,-26.489,-3.662,17.029,6.0,16.0,16.0,28.0,8.0
864,0,-391,-30.396,-2.441,17.395,6.0,17.0,15.0,30.0,10.0

1.816,-259,-516,-70.190,19.714,-129.089,6.0,18.0,15.0,28.0,9.0
2.025,-267,-560,-44.006,35.889,-86.853,6.0,18.0,15.0,28.0,9.0
2.057,-272,-544,-25.024,48.584,-37.598,6.0,18.0,15.0,27.0,9.0
1.968,-259,-505,-22.522,48.828,-13.000,6.0,17.0,15.0,29.0,9.0
1.745,-193,-496,-25.879,38.879,28.503,6.0,17.0,15.0,28.0,9.0
1.439,-128,-491,-25.452,19.226,51.453,6.0,17.0,15.0,28.0,9.0
1.276,-99,-490,-20.691,1.587,57.556,6.0,17.0,15.0,26.0,8.0
1.004,-54,-469,-17.700,-5.554,57.251,5.0,17.0,15.0,28.0,8.0
873,-51,-409,-18.127,-7.507,54.749,6.0,17.0,15.0,27.0,9.0
822,-42,-356,-23.376,-15.137,45.837,5.0,17.0,15.0,28.0,8.0
792,-30,-350,-28.625,-24.231,37.292,6.0,17.0,15.0,29.0,9.0
751,-20,-332,-33.875,-22.156,34.912,6.0,18.0,14.0,28.0,10.0
785,-36,-292,-38.635,-18.677,35.706,6.0,17.0,15.0,27.0,9.0
811,-22,-310,-50.171,-16.113,34.180,6.0,17.0,15.0,26.0,10.0
823,4,-379,-52.673,-19.165,26.428,6.0,17.0,15.0,27.0,9.0
824,3,-402,-47.058,-20.996,20.874,6.0,18.0,15.0,25.0,11.0
813,-9,-409,-45.227,-20.020,20.142,6.0,18.0,15.0,27.0,10.0
812,3,-396,-45.105,-14.587,20.813,6.0,18.0,15.0,28.0,10.0
804,21,-405,-44.067,-8.179,21.729,6.0,18.0,14.0,27.0,9.0
816,13,-402,-38.757,-3.967,17.883,5.0,17.0,15.0,29.0,9.0
871,-6,-364,-37.842,-7.263,14.648,6.0,18.0,15.0,28.0,10.0
880,-15,-359,-39.551,-10.376,14.587,6.0,18.0,16.0,27.0,9.0
841,3,-389,-43.518,-11.047,16.541,6.0,18.0,16.0,27.0,11.0
845,15,-389,-42.175,-2.502,16.418,6.0,18.0,15.0,29.0,9.0
901,13,-351,-37.048,-61,14.099,6.0,17.0,16.0,27.0,9.0
911,-6,-330,-36.072,-1.648,13.184,5.0,17.0,15.0,30.0,9.0
911,-24,-339,-37.781,-4.578,10.620,6.0,18.0,16.0,28.0,9.0
915,-35,-355,-43.579,-5.737,10.559,6.0,18.0,15.0,27.0,10.0
913,-32,-395,-46.387,-5.005,11.658,6.0,17.0,15.0,27.0,9.0
920,-4,-409,-46.143,-2.625,12.634,6.0,18.0,14.0,29.0,9.0
922,-4,-405,-38.696,-4.272,10.132,5.0,17.0,16.0,27.0,9.0
903,-24,-378,-35.828,-5.432,8.423,6.0,17.0,14.0,29.0,10.0
893,-49,-353,-35.339,-3.967,6.897,5.0,17.0,15.0,30.0,8.0
891,-55,-368,-39.429,1.465,7.751,6.0,17.0,15.0,30.0,9.0
861,-30,-441,-39.856,5.310,7.874,6.0,17.0,15.0,30.0,9.0
866,-14,-474,-33.630,16.846,7.446,6.0,17.0,15.0,28.0,8.0
891,-21,-465,-25.208,24.475,7.324,6.0,17.0,16.0,29.0,10.0
955,-40,-417,-22.278,21.912,5.371,6.0,17.0,14.0,30.0,7.0
967,-64,-375,-22.644,5.493,2.502,6.0,18.0,15.0,29.0,9.0
947,-65,-373,-32.471,-10.742,4.639,5.0,17.0,15.0,28.0,9.0
885,-51,-383,-41.443,-11.536,9.338,5.0,17.0,16.0,27.0,8.0
833,-13,-403,-43.274,-5.554,9.827,6.0,17.0,16.0,29.0,9.0
866,0,-427,-37.109,9.827,6.409,6.0,18.0,14.0,28.0,8.0
908,-15,-429,-27.039,16.907,4.089,6.0,17.0,16.0,27.0,9.0
982,-39,-405,-24.353,15.320,5.127,6.0,17.0,15.0,27.0,9.0
986,-66,-380,-25.269,5.371,11.414,6.0,17.0,15.0,28.0,9.0
950,-63,-386,-32.898,-610,16.907,6.0,17.0,16.0,29.0,10.0
898,-12,-424,-32.227,4.700,16.052,6.0,17.0,15.0,28.0,9.0
895,4,-432,-27.649,7.751,14.648,6.0,18.0,14.0,30.0,8.0
897,-22,-406,-20.691,13.062,14.526,6.0,18.0,15.0,28.0,7.0
914,-34,-387,-21.423,14.771,16.418,5.0,17.0,15.0,28.0,9.0
947,-54,-354,-24.292,11.658,17.822,6.0,17.0,15.0,29.0,9.0
878,-55,-380,-33.020,3.723,22.217,6.0,17.0,16.0,29.0,9.0
835,-39,-406,-37.415,9.216,21.912,6.0,18.0,15.0,27.0,9.0
820,7,-435,-35.828,15.930,20.691,6.0,17.0,15.0,28.0,9.0
831,0,-481,-27.039,23.437,17.578,6.0,17.0,15.0,27.0,9.0
838,-16,-516,-19.348,19.775,12.817,6.0,17.0,15.0,26.0,9.0
862,-21,-561,-17.334,14.343,10.559,5.0,17.0,14.0,30.0,10.0
828,-4,-579,-14.221,-122,7.690,6.0,17.0,15.0,28.0,10.0
799,14,-583,-9.521,-3.662,5.066,6.0,17.0,15.0,28.0,10.0
812,31,-549,-5.066,-916,2.625,6.0,17.0,14.0,30.0,9.0
870,13,-482,1.892,3.723,-244,6.0,18.0,14.0,28.0,9.0
905,-2,-452,2.869,2.136,-671,6.0,16.0,15.0,28.0,8.0
907,-3,-459,2.014,-610,-305,5.0,17.0,15.0,27.0,8.0
910,4,-484,2.930,0,-244,6.0,17.0,16.0,27.0,9.0
933,4,-484,6.836,2.991,732,6.0,18.0,15.0,27.0,9.0
939,1,-483,10.803,4.211,1.526,6.0,18.0,15.0,28.0,9.0
936,-8,-502,12.146,4.822,2.197,6.0,17.0,15.0,27.0,11.0
945,-2,-523,14.343,7.324,3.967,5.0,17.0,14.0,29.0,8.0
950,6,-525,18.372,7.446,4.761,5.0,18.0,15.0,27.0,9.0

1.282,-7,-780,29.114,113.098,61,5.0,16.0,15.0,30.0,9.0
1.499,-151,-544,69.092,115.723,13.245,6.0,17.0,15.0,28.0,10.0
1.458,-179,-449,56.946,42.969,25.940,6.0,17.0,15.0,28.0,9.0
1.187,-149,-353,19.836,-35.217,25.146,6.0,17.0,16.0,27.0,9.0
939,-68,-311,854,-61.035,20.142,6.0,17.0,14.0,29.0,9.0
760,33,-333,-28.503,-86.975,11.719,6.0,18.0,15.0,29.0,10.0
672,80,-369,-32.959,-75.256,7.324,5.0,17.0,15.0,30.0,8.0
636,93,-384,-14.221,-30.334,4.517,6.0,17.0,15.0,28.0,8.0
798,14,-321,-4.333,-6.897,4.761,6.0,17.0,16.0,29.0,9.0
941,-47,-280,2.197,18.982,9.705,6.0,18.0,15.0,28.0,8.0
965,-50,-286,-3.784,15.503,13.306,6.0,17.0,16.0,26.0,10.0
974,-47,-310,-8.179,8.179,14.099,6.0,17.0,15.0,26.0,9.0
923,-31,-348,-18.677,-7.019,14.465,6.0,17.0,15.0,29.0,9.0
912,-19,-358,-25.208,-15.015,12.146,5.0,18.0,15.0,26.0,9.0
946,-22,-318,-28.259,-21.912,12.329,6.0,17.0,15.0,28.0,9.0
943,-18,-274,-29.968,-25.635,13.000,6.0,18.0,15.0,28.0,9.0
898,6,-254,-30.640,-21.667,15.808,6.0,17.0,15.0,29.0,9.0
894,5,-233,-29.907,-2.075,23.621,5.0,18.0,16.0,28.0,9.0
918,-25,-203,-37.415,10.986,30.273,5.0,18.0,15.0,29.0,8.0
926,-30,-253,-43.335,11.963,30.762,5.0,18.0,14.0,28.0,8.0
923,-6,-331,-50.781,5.859,25.269,6.0,18.0,15.0,26.0,9.0
918,1,-384,-49.500,-3.601,18.250,6.0,17.0,15.0,30.0,8.0
910,1,-399,-47.729,-7.874,18.127,6.0,17.0,15.0,28.0,9.0
876,22,-420,-47.729,-6.775,20.203,6.0,17.0,16.0,27.0,8.0
850,34,-420,-46.509,1.221,23.193,6.0,18.0,16.0,29.0,9.0
862,26,-409,-43.335,10.071,19.592,6.0,17.0,15.0,30.0,9.0
934,-4,-385,-42.847,9.338,15.564,5.0,17.0,15.0,31.0,8.0
978,-27,-394,-44.617,5.188,15.747,6.0,16.0,16.0,28.0,9.0
969,-14,-410,-50.049,-3.784,19.714,6.0,17.0,16.0,29.0,8.0
948,-1,-410,-52.246,-5.127,24.719,6.0,17.0,15.0,27.0,9.0
901,26,-408,-51.086,-1.770,26.184,6.0,17.0,16.0,28.0,9.0
919,23,-363,-45.593,8.118,26.428,5.0,17.0,16.0,29.0,8.0
934,9,-338,-46.265,11.841,28.870,5.0,17.0,15.0,26.0,9.0
928,-16,-323,-57.129,11.047,34.302,6.0,17.0,15.0,28.0,9.0
920,-29,-339,-64.392,10.559,36.560,6.0,17.0,14.0,29.0,11.0
906,-4,-377,-77.637,10.559,38.879,6.0,17.0,15.0,29.0,9.0
906,23,-405,-79.163,11.719,38.330,6.0,17.0,15.0,28.0,9.0
914,47,-458,-74.707,11.719,38.391,6.0,17.0,14.0,27.0,10.0
907,26,-451,-64.331,11.108,41.382,5.0,18.0,14.0,28.0,9.0
883,22,-435,-59.753,9.583,40.588,6.0,18.0,15.0,28.0,9.0
872,30,-439,-55.908,7.385,32.959,6.0,17.0,16.0,28.0,8.0
857,43,-454,-52.979,6.226,28.259,5.0,17.0,16.0,29.0,9.0
841,39,-469,-46.875,3.723,21.362,6.0,17.0,14.0,27.0,10.0
832,38,-476,-42.297,4.517,19.348,6.0,17.0,15.0,29.0,11.0
834,38,-477,-39.795,7.812,20.081,6.0,18.0,15.0,27.0,9.0
850,41,-473,-38.696,8.240,19.348,6.0,18.0,15.0,27.0,9.0
853,44,-467,-35.645,3.784,14.404,5.0,17.0,15.0,31.0,8.0
841,38,-468,-32.837,-2.991,9.399,5.0,17.0,15.0,28.0,10.0
802,24,-478,-32.715,-4.395,7.629,6.0,16.0,14.0,28.0,9.0
794,24,-492,-33.630,-916,5.249,6.0,16.0,15.0,27.0,9.0
810,21,-498,-34.180,5.371,5.798,6.0,17.0,15.0,29.0,8.0
822,21,-501,-33.203,7.385,4.639,6.0,17.0,15.0,29.0,9.0
845,35,-498,-27.405,854,-1.953,5.0,17.0,15.0,29.0,9.0
831,24,-488,-24.292,-2.930,-5.127,5.0,17.0,16.0,30.0,8.0
799,13,-487,-23.376,-2.625,-3.784,6.0,17.0,15.0,29.0,10.0
799,13,-485,-25.879,7.996,2.869,5.0,17.0,15.0,28.0,9.0
846,16,-445,-27.649,11.292,5.066,5.0,16.0,16.0,30.0,8.0
842,23,-447,-28.748,8.179,3.784,6.0,18.0,15.0,28.0,8.0
811,25,-503,-27.954,2.808,-977,5.0,16.0,15.0,28.0,8.0
818,20,-513,-23.132,5.066,-3.784,6.0,17.0,15.0,29.0,9.0
857,1,-496,-21.851,8.301,-732,5.0,16.0,17.0,27.0,8.0
872,-11,-468,-23.376,8.972,1.343,6.0,17.0,16.0,28.0,9.0
874,-9,-462,-28.625,9.460,3.662,6.0,17.0,16.0,27.0,9.0
875,3,-477,-29.541,9.399,2.441,5.0,17.0,16.0,28.0,9.0
896,18,-512,-19.104,8.118,366,6.0,18.0,15.0,28.0,10.0
890,-25,-525,-14.709,6.836,1.282,6.0,17.0,15.0,30.0,9.0
865,-27,-539,-13.367,7.690,5.066,5.0,17.0,16.0,27.0,9.0
837,4,-568,-11.841,13.428,6.165,5.0,16.0,14.0,29.0,9.0
860,7,-577,-9.949,15.320,4.700,5.0,18.0,15.0,28.0,9.0
887,0,-603,-6.104,14.343,0,5.0,18.0,15.0,29.0,9.0

1.437,-101,-551,40.649,113.403,24.170,5.0,17.0,14.0,29.0,9.0
1.286,-112,-456,35.889,50.842,32.227,6.0,18.0,16.0,29.0,8.0
1.163,-105,-406,9.583,-29.480,21.790,6.0,16.0,15.0,30.0,9.0
929,-73,-341,-28.076,-91.492,4.089,6.0,19.0,15.0,28.0,9.0
666,48,-421,-43.457,-105.774,-3.113,6.0,17.0,16.0,28.0,7.0
497,182,-538,-41.931,-81.421,-14.282,6.0,18.0,15.0,28.0,9.0
724,96,-467,-1.648,-7.751,-17.456,5.0,17.0,16.0,27.0,10.0
912,4,-391,23.193,37.659,-8.240,6.0,17.0,14.0,30.0,9.0
1.089,-91,-335,18.250,31.433,2.808,5.0,16.0,15.0,29.0,9.0
1.056,-67,-374,12.878,22.278,6.165,6.0,17.0,15.0,28.0,9.0
986,-32,-399,3.601,5.920,10.071,6.0,17.0,15.0,29.0,8.0
955,-24,-402,-3.906,-9.705,8.484,5.0,17.0,16.0,29.0,8.0
896,-10,-422,-10.071,-22.461,4.822,5.0,16.0,15.0,28.0,8.0
834,26,-473,-11.353,-23.926,4.089,5.0,17.0,15.0,27.0,8.0
820,54,-489,-6.165,-14.648,5.676,5.0,17.0,16.0,26.0,9.0
826,46,-473,4.639,-488,8.362,6.0,18.0,15.0,29.0,7.0
862,22,-413,10.681,6.042,8.118,5.0,17.0,16.0,26.0,9.0
900,6,-339,11.047,4.822,7.202,6.0,18.0,15.0,28.0,9.0
934,-18,-262,7.080,-3.845,4.272,6.0,17.0,15.0,30.0,9.0
950,-28,-233,-3.479,-15.259,2.502,6.0,17.0,15.0,29.0,7.0
967,-27,-206,-13.611,-22.217,4.395,5.0,18.0,16.0,28.0,8.0
938,-23,-202,-16.052,-21.912,6.165,5.0,17.0,15.0,28.0,9.0
915,-34,-200,-19.226,-11.902,10.681,5.0,17.0,15.0,29.0,8.0
953,-56,-184,-23.926,977,15.015,6.0,16.0,16.0,29.0,9.0
977,-70,-179,-32.166,2.869,18.311,5.0,17.0,14.0,30.0,7.0
989,-91,-199,-44.189,-3.479,20.081,6.0,17.0,16.0,29.0,8.0
960,-73,-265,-50.049,-5.371,20.874,6.0,17.0,15.0,27.0,8.0
929,-43,-327,-58.350,-1.465,26.428,6.0,17.0,15.0,29.0,8.0
922,-22,-371,-62.073,9.705,33.569,6.0,16.0,15.0,29.0,8.0
948,-13,-377,-60.669,15.259,33.569,6.0,17.0,15.0,30.0,9.0
986,-15,-374,-57.861,5.066,30.823,6.0,19.0,16.0,28.0,8.0
940,-28,-401,-58.594,-732,30.212,6.0,17.0,16.0,26.0,10.0
891,-4,-418,-62.988,-2.014,31.494,5.0,18.0,15.0,28.0,9.0
884,10,-409,-64.636,6.531,33.936,5.0,18.0,16.0,27.0,7.0
903,23,-370,-60.608,9.338,30.518,6.0,17.0,16.0,28.0,8.0
931,-9,-333,-58.838,6.653,28.137,6.0,18.0,15.0,29.0,9.0
916,-44,-324,-62.744,-671,28.015,5.0,17.0,16.0,29.0,10.0
891,-38,-339,-73.608,-1.343,32.410,5.0,18.0,15.0,27.0,9.0
837,-4,-392,-79.529,8.423,36.377,5.0,18.0,16.0,27.0,7.0
831,11,-428,-79.346,15.564,36.499,6.0,17.0,15.0,30.0,8.0
867,3,-452,-75.439,28.137,37.781,6.0,16.0,15.0,27.0,8.0
880,-11,-465,-71.777,35.034,40.283,5.0,18.0,16.0,29.0,8.0
943,-27,-460,-72.815,29.602,41.870,6.0,17.0,15.0,28.0,7.0
964,-38,-462,-75.195,20.569,43.518,6.0,17.0,15.0,29.0,9.0
876,-34,-491,-82.092,2.625,47.058,6.0,17.0,15.0,28.0,9.0
818,-10,-517,-84.595,3.906,46.204,5.0,17.0,15.0,27.0,6.0
768,30,-552,-74.890,22.156,40.100,5.0,18.0,15.0,29.0,9.0
843,34,-517,-68.848,29.175,37.537,6.0,17.0,15.0,27.0,9.0
914,12,-480,-59.082,23.499,33.020,5.0,17.0,15.0,27.0,9.0
884,-16,-483,-56.213,1.648,31.738,5.0,17.0,15.0,27.0,10.0
842,-16,-499,-60.547,-11.230,32.898,6.0,17.0,15.0,28.0,10.0
720,18,-568,-58.655,-2.075,27.588,5.0,17.0,14.0,26.0,9.0
726,64,-577,-52.307,8.972,22.217,5.0,17.0,15.0,27.0,8.0
846,38,-522,-36.987,22.034,13.916,7.0,17.0,15.0,28.0,10.0
879,-1,-486,-33.264,11.047,14.038,5.0,16.0,16.0,27.0,8.0
840,-2,-500,-39.246,-4.578,15.686,6.0,17.0,15.0,27.0,9.0
760,24,-544,-40.649,-6.165,15.015,6.0,18.0,15.0,28.0,9.0
740,48,-552,-36.499,4.578,10.864,5.0,18.0,14.0,28.0,9.0
821,27,-509,-28.625,16.724,4.944,6.0,17.0,14.0,27.0,8.0
854,10,-494,-28.320,11.902,3.906,6.0,17.0,15.0,29.0,9.0
843,0,-510,-33.325,549,5.676,6.0,18.0,15.0,28.0,9.0
783,6,-560,-34.302,-1.160,6.287,6.0,16.0,17.0,27.0,10.0
754,17,-592,-32.776,6.653,5.005,5.0,18.0,15.0,29.0,7.0
796,31,-603,-27.954,19.226,1.831,6.0,18.0,15.0,29.0,8.0
836,28,-604,-21.423,21.240,-366,7.0,17.0,15.0,29.0,8.0
915,13,-576,-19.043,8.728,2.441,5.0,17.0,15.0,29.0,8.0
878,10,-571,-20.020,1.282,4.761,6.0,17.0,16.0,28.0,9.0
833,23,-590,-20.569,-2.563,6.226,6.0,17.0,15.0,29.0,8.0
807,42,-611,-14.038,4.944,3.418,6.0,17.0,14.0,30.0,8.0
826,46,-619,-9.644,8.179,1.343,7.0,17.0,15.0,29.0,8.0

1.577,-115,-526,21.057,98.694,6.165,6.0,17.0,15.0,29.0,8.0
1.464,-136,-408,32.349,68.054,29.785,6.0,18.0,15.0,28.0,9.0
1.321,-133,-346,13.611,-1.038,33.875,5.0,17.0,16.0,30.0,9.0
975,-72,-276,-19.165,-59.509,17.212,5.0,16.0,16.0,26.0,9.0
699,32,-285,-33.142,-74.097,6.775,5.0,17.0,15.0,30.0,8.0
629,80,-301,-44.250,-67.993,-9.399,5.0,17.0,15.0,31.0,8.0
694,52,-282,-36.987,-31.433,-11.292,6.0,17.0,15.0,30.0,8.0
874,-34,-267,-29.724,8.301,549,5.0,17.0,16.0,28.0,8.0
1.007,-56,-312,-26.794,24.414,8.545,5.0,16.0,15.0,29.0,8.0
1.079,-63,-371,-21.667,42.786,23.865,6.0,18.0,15.0,28.0,9.0
1.074,-54,-403,-21.545,38.330,35.034,6.0,17.0,15.0,28.0,9.0
1.059,-59,-402,-24.597,15.808,34.607,6.0,17.0,15.0,27.0,10.0
1.021,-72,-371,-28.992,916,31.311,6.0,17.0,15.0,28.0,7.0
938,-32,-366,-40.649,-25.818,23.315,6.0,16.0,15.0,28.0,8.0
840,28,-383,-45.654,-31.677,21.912,6.0,18.0,16.0,29.0,7.0
808,36,-383,-42.786,-11.719,28.992,5.0,17.0,15.0,28.0,9.0
863,7,-336,-41.321,916,32.104,5.0,16.0,15.0,30.0,7.0
977,-31,-301,-41.504,10.498,33.447,5.0,17.0,15.0,28.0,9.0
1.017,-45,-294,-42.969,-5.127,28.442,5.0,16.0,16.0,28.0,8.0
997,-43,-310,-49.011,-23.621,27.344,6.0,17.0,15.0,30.0,6.0
911,-2,-319,-53.833,-26.489,30.518,6.0,17.0,15.0,29.0,8.0
801,45,-356,-62.317,-21.606,37.415,6.0,17.0,15.0,29.0,8.0
774,62,-376,-60.059,-6.653,33.447,5.0,17.0,14.0,26.0,8.0
822,56,-372,-50.293,3.296,22.217,6.0,17.0,15.0,29.0,8.0
936,-2,-337,-47.729,2.563,18.372,6.0,17.0,15.0,27.0,9.0
944,-25,-334,-53.955,-5.676,21.118,5.0,17.0,15.0,28.0,7.0
902,-9,-358,-65.552,-5.920,29.419,5.0,17.0,16.0,25.0,8.0
838,46,-420,-63.782,5.188,30.273,6.0,16.0,16.0,27.0,7.0
851,51,-450,-57.800,9.460,26.489,6.0,17.0,15.0,30.0,8.0
875,35,-447,-45.410,10.803,16.541,6.0,17.0,16.0,29.0,8.0
893,8,-425,-39.490,7.996,12.085,6.0,17.0,15.0,28.0,8.0
904,-5,-411,-44.250,5.859,15.137,6.0,17.0,15.0,27.0,8.0
902,8,-414,-48.645,5.188,17.029,5.0,18.0,14.0,29.0,8.0
887,60,-441,-49.866,7.263,17.029,6.0,17.0,15.0,29.0,8.0
894,66,-426,-38.696,12.268,15.076,6.0,17.0,15.0,27.0,9.0
914,38,-402,-31.311,14.954,15.503,6.0,16.0,16.0,28.0,9.0
958,-16,-358,-34.058,13.733,18.188,5.0,18.0,15.0,28.0,9.0
956,-8,-374,-45.105,5.127,22.827,6.0,18.0,15.0,26.0,8.0
933,10,-400,-49.988,-2.075,24.658,6.0,17.0,15.0,26.0,9.0
880,44,-433,-44.495,2.136,23.987,5.0,18.0,15.0,27.0,10.0
883,37,-416,-41.016,6.714,23.804,6.0,17.0,14.0,29.0,8.0
941,10,-357,-37.231,10.864,22.217,5.0,16.0,15.0,28.0,9.0
934,-4,-355,-39.551,2.502,19.104,6.0,17.0,15.0,29.0,7.0
908,0,-377,-43.335,-549,18.250,7.0,17.0,15.0,29.0,9.0
887,2,-392,-47.424,8.667,24.109,5.0,17.0,14.0,30.0,9.0
867,23,-418,-49.194,18.555,26.794,6.0,17.0,14.0,28.0,7.0
913,29,-411,-47.485,21.362,26.062,6.0,18.0,16.0,29.0,8.0
954,-14,-388,-46.448,14.771,25.391,6.0,17.0,14.0,28.0,9.0
933,-24,-402,-53.589,1.282,26.489,6.0,18.0,14.0,27.0,9.0
861,1,-444,-58.777,732,28.687,7.0,17.0,15.0,25.0,9.0
823,19,-473,-58.289,5.310,28.748,6.0,17.0,15.0,29.0,8.0
841,32,-491,-54.993,15.442,27.771,6.0,17.0,15.0,28.0,8.0
852,40,-497,-49.316,17.944,25.208,6.0,17.0,15.0,28.0,8.0
873,32,-492,-43.884,11.475,21.545,6.0,17.0,16.0,26.0,8.0
873,11,-460,-44.189,6.958,21.484,6.0,17.0,14.0,28.0,8.0
850,28,-447,-50.720,916,25.146,5.0,17.0,15.0,28.0,10.0
843,46,-449,-53.284,-2.625,24.048,6.0,17.0,15.0,28.0,8.0
789,65,-483,-47.119,-854,17.761,5.0,17.0,15.0,30.0,7.0
784,53,-467,-43.213,4.578,15.747,5.0,18.0,15.0,27.0,9.0
817,20,-416,-41.626,14.343,16.174,5.0,17.0,15.0,28.0,7.0
839,28,-379,-47.913,15.686,17.578,6.0,17.0,15.0,28.0,8.0
847,33,-367,-52.856,7.751,17.639,6.0,17.0,15.0,29.0,9.0
809,29,-372,-55.298,1.648,17.456,5.0,17.0,15.0,28.0,8.0
689,47,-430,-59.143,-1.282,15.198,5.0,17.0,16.0,28.0,8.0
678,47,-472,-53.833,15.381,7.385,6.0,18.0,15.0,27.0,8.0
713,33,-483,-47.424,33.264,2.258,6.0,18.0,15.0,28.0,8.0
774,13,-515,-46.631,38.696,3.235,6.0,18.0,15.0,26.0,8.0
811,4,-566,-45.959,36.621,2.502,6.0,17.0,15.0,29.0,7.0
809,-5,-649,-43.213,27.710,-2.136,6.0,17.0,15.0,28.0,8.0
783,-8,-708,-37.231,25.391,-6.653,5.0,17.0,15.0,28.0,8.0

1.249,33,-853,8.911,97.717,-14.893,6.0,17.0,15.0,28.0,8.0
1.699,-197,-526,59.753,166.504,25.696,6.0,17.0,16.0,29.0,8.0
1.698,-241,-435,50.293,87.708,36.133,6.0,18.0,15.0,28.0,9.0
1.374,-189,-403,8.606,-36.743,21.118,6.0,17.0,15.0,27.0,9.0
942,-38,-437,-13.000,-83.801,7.996,6.0,16.0,16.0,29.0,8.0
